algorithm,R2(1-1),R2(1-2),R2(1-3),R2(1-4),R2(1-5),R2(1-6),R2(1-7),R2(1-8),R2(1-9),R2(1-10),RMSE(1-1),RMSE(1-2),RMSE(1-3),RMSE(1-4),RMSE(1-5),RMSE(1-6),RMSE(1-7),RMSE(1-8),RMSE(1-9),RMSE(1-10),config
ann_learnable_avg_skip,0.423,0.628,0.651,0.631,0.597,0.664,0.564,0.544,0.589,0.639,0.116,0.097,0.1,0.094,0.104,0.107,0.116,0.113,0.106,0.085,Run
