algorithm,R2(1-1),R2(1-2),R2(1-3),R2(1-4),R2(1-5),R2(1-6),R2(1-7),R2(1-8),R2(1-9),R2(1-10),RMSE(1-1),RMSE(1-2),RMSE(1-3),RMSE(1-4),RMSE(1-5),RMSE(1-6),RMSE(1-7),RMSE(1-8),RMSE(1-9),RMSE(1-10),config
ann_weighted2,0.633,0.428,0.595,0.663,0.542,0.487,0.557,0.539,0.54,0.634,0.11,0.117,0.112,0.106,0.105,0.112,0.106,0.097,0.112,0.099,Run
