algorithm,R2(1-1),R2(1-2),R2(1-3),R2(1-4),R2(1-5),R2(1-6),R2(1-7),R2(1-8),R2(1-9),R2(1-10),RMSE(1-1),RMSE(1-2),RMSE(1-3),RMSE(1-4),RMSE(1-5),RMSE(1-6),RMSE(1-7),RMSE(1-8),RMSE(1-9),RMSE(1-10),config
ann_shared,0.65,0.669,0.666,0.527,0.564,0.54,0.674,0.49,0.41,0.68,0.101,0.1,0.095,0.102,0.109,0.1,0.097,0.107,0.121,0.105,Run
